card_id,l2_id,l2_name,l3_id,l3_name,card_label,reference_index,justification,reference_title,reference_url
PHYSRISK-REF-0013,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),탑재물 낙하·도구 사용 위험 (Payload drop or tool-use hazard),1,"하중 한계를 넘기면 물체가 떨어지거나 로봇 관절이 손상될 수 있다 (Slattery et al., 2024)",ISO 10218 robot safety,https://www.iso.org/standard/73933.html
PHYSRISK-REF-0014,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),정밀 운동 제어 불안정성 (Fine motor control instability),1,"정밀 제어가 흔들리면 작은 손동작도 절단, 찔림, 파손으로 이어질 수 있다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSCONN-REF-001,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),통신 단절 및 제어 링크 손실 (Communication dropout and control-link loss),1,"제어 링크가 끊기면 로봇이 마지막 명령대로 계속 움직일 수 있다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSCONN-REF-001,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),통신 단절 및 제어 링크 손실 (Communication dropout and control-link loss),2,"통신과 네트워크 문제는 로봇 제어 지연과 연결된다 (Cognitive computing and wireless communica…, 2020)",+ Cognitive computing and wireless communica… (2020),https://doi.org/10.1016/j.comcom.2019.10.012
PHYSCONN-REF-002,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),원격 조작 지연 및 불안정성 (Teleoperation latency and instability),1,"원격 조작 화면과 실제 로봇 반응이 늦게 맞으면 사람이 제때 멈추지 못한다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSCONN-REF-005,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),인지·추론 지연 급증 (Perception and inference latency spike),1,"제어 지연이 커지면 로봇이 멈춰야 할 순간을 지나쳐 위험하게 움직인다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSBENCH-REF-0075,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),원격 조작 휴머노이드 리스크 (Teleoperated humanoid safety override failure),1,"원격 조작이 늦거나 무시되면 사람이 막아야 할 위험 행동이 계속된다 (SPARK, 2025)",SPARK: A Modular Benchmark for Humanoid Robot Safe…,https://arxiv.org/pdf/2502.03132
PHYSRISK-REF-0020,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),실시간 지연 및 동기화 실패 (Real-time latency and synchronization failure),1,"제어 지연이 커지면 로봇이 멈춰야 할 순간을 지나쳐 위험하게 움직인다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0020,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),실시간 지연 및 동기화 실패 (Real-time latency and synchronization failure),2,"UAV 운용의 통신·제어·센서 과제를 정리해, 실시간 지연 및 동기화 실패가 드론 안전을 흔드는 운용 조건임을 보여준다 (In-depth review of AI-enabled unmanned aerial vehicles (2024))",+ In-depth review of AI-enabled unmanned aerial vehicles: t… (2024),https://doi.org/10.1007/s44163-024-00209-1
PHYSRISK-REF-0020,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),실시간 지연 및 동기화 실패 (Real-time latency and synchronization failure),3,"UAV 운용의 통신·제어·센서 과제를 정리해, 실시간 지연 및 동기화 실패가 드론 안전을 흔드는 운용 조건임을 보여준다 (Towards the Unmanned Aerial Vehicles (UAVs) (2022))",+ Towards the Unmanned Aerial Vehicles (UAVs): A Comprehens… (2022),https://openalex.org/W4282970004
PHYSRISK-REF-0041,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),산업 공정 피해 (Industrial process damage),1,"산업 공정에서 로봇이 잘못 움직이면 장비 손상과 생산 사고가 생긴다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0041,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),산업 공정 피해 (Industrial process damage),2,"600개 로봇 조작 에피소드 실패 감지 벤치마크, 산업 공정 손상 패턴 (Haptal Robotics Failure Benchmark, HF)",Haptal Robotics Failure Benchmark (HaptalAI),https://huggingface.co/datasets/HaptalAI/robotics-failure-benchmark
PHYSBENCH-REF-0067,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),휴머노이드 자기 충돌 위험 (Humanoid self-collision risk),1,"휴머노이드가 자기 팔과 몸의 위치를 잘못 계산하면 스스로 충돌한다 (HumanoidBench, 2024)",HumanoidBench: Simulated Humanoid Benchmark for Wh…,https://arxiv.org/pdf/2403.10506
PHYSBENCH-REF-0074,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),안전 제어 지연 위험 (Safe-control latency risk),1,"안전 제어가 휴머노이드 움직임보다 늦으면 위험 자세가 먼저 실행된다 (SPARK, 2025)",SPARK: A Modular Benchmark for Humanoid Robot Safe…,https://arxiv.org/pdf/2502.03132
PHYSBENCH-REF-0074,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),안전 제어 지연 위험 (Safe-control latency risk),2,"현장 모니터링이 약하면 위험 행동을 제때 잡지 못한다 (Brain-inspired safety monitoring-based mod…, 2026)",+ Brain-inspired safety monitoring-based mod… (2026),https://doi.org/10.1016/j.robot.2026.105426
PHYSBENCH-REF-0074,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),안전 제어 지연 위험 (Safe-control latency risk),3,"로봇 학습 제어에서 안전 제약을 보상과 함께 다루므로, 안전 제어 지연 위험은 제어 설계 단계에서 바로 문제된다 (Safe Learning in Robotics (2022))",+ Safe Learning in Robotics: From Learning-Based Control to… (2022),https://doi.org/10.1146/annurev-control-042920-020211
PHYSBENCH-REF-0074,P2,Physical Safety,P3.3,로봇 제어 실패(Robot Control Failures),안전 제어 지연 위험 (Safe-control latency risk),4,"휴머노이드 다중 접촉 계획·제어를 별도 검증 대상으로 다뤄, 안전 제어 지연 위험의 자세·접촉 한계 문제가 직접 드러난다 (Multi-contact planning and control for humanoid robots (2023))",+ Multi-contact planning and control for humanoid robots: D… (2023),https://doi.org/10.1016/j.robot.2023.104448
PHYSRISK-REF-0044,P2,Physical Safety,P3.4,물리적 공격(Physical Attacks),현장 무기 부착 휴머노이드 (Field weapon attachment to humanoid),1,"휴머노이드에 무기를 붙이면 사람처럼 움직이는 플랫폼이 곧바로 공격 수단이 된다 (UN CCW, 2023)",,
PHYSBENCH-REF-0043,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),로봇 백도어 공격 취약성 (Robotic backdoor attack vulnerability),1,"숨겨진 트리거가 로봇 정책에 남아 있으면 특정 상황에서 위험 행동이 켜진다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSRISK-REF-0029,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),로봇 군집 하이재킹 (Fleet hijacking),1,"여러 로봇이 한꺼번에 탈취되면 충돌, 침입, 서비스 마비가 동시에 생긴다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0029,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),로봇 군집 하이재킹 (Fleet hijacking),2,"로봇 시스템이 사이버 공격을 받으면 피지컬 행동도 흔들릴 수 있다 (Detection of Cyber-attacks to indoor real …, 2018)",+ Detection of Cyber-attacks to indoor real … (2018),https://doi.org/10.1016/j.robot.2017.10.006
PHYSRISK-REF-0029,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),로봇 군집 하이재킹 (Fleet hijacking),3,"UAV 운용과 제어 과제를 폭넓게 다뤄, 로봇 군집 하이재킹이 군집·이동형 로봇 보안으로 이어질 수 있다 (Towards the Unmanned Aerial Vehicles (UAVs) (2022))",+ Towards the Unmanned Aerial Vehicles (UAVs): A Comprehens… (2022),https://openalex.org/W4282970004
PHYSRISK-REF-0031,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),핵심 인프라 로봇 파괴 (Critical infrastructure robotic sabotage),1,"로봇이 장비나 시설을 망가뜨리도록 유도되면 피지컬 피해가 바로 생긴다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0027,P2,Physical Safety,P3.5,사이버보안 위협(Cybersecurity Threats),센서 스푸핑 및 신호 주입 (Sensor spoofing and signal injection),1,"가짜 센서 신호가 들어오면 로봇이 주변 상황을 잘못 보고 위험하게 움직일 수 있다 (Slattery et al., 2024)",MITRE ATLAS,https://atlas.mitre.org/
PHYSCONN-REF-007,P2,Physical Safety,P3.6,하드웨어·기계적 결함(Hardware & Mechanical Failures),부하 시 열·전력 쓰로틀링 (Thermal and power throttling under load),1,"열이나 전력 제한으로 로봇 성능이 떨어지면 안전 반응이 늦어진다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSBENCH-REF-0016,P2,Physical Safety,P3.6,하드웨어·기계적 결함(Hardware & Mechanical Failures),하드웨어 한계 리스크 (Embodiment-specific hardware limitation failure),1,"로봇 몸의 힘, 관절, 센서 한계를 무시하면 실행 단계에서 위험해진다 (ASIMOV-2.0, 2025)",ASIMOV-2.0: Can AI Perceive Physical Danger and In…,https://arxiv.org/pdf/2509.21651
PHYSRISK-REF-0037,P2,Physical Safety,P3.6,하드웨어·기계적 결함(Hardware & Mechanical Failures),"배터리·에너지·환경 위험 (Battery, energy, and environmental hazards)",1,"대규모 로봇 운용은 배터리 화재, 폐기물, 에너지 부담을 키울 수 있다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSBENCH-REF-0103,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),가정 안전 가드레일 실패 (Real-time household guardrail failure),1,"가정 안전 가드레일이 실시간으로 작동하지 않으면 위험 행동을 실행 전에 막지 못한다 (HomeSafe-Bench, 2026)",HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975
PHYSRISK-REF-0038,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),자율주행차 충돌 위험 (Autonomous vehicle crash risk),1,"자율주행 판단 실패는 도로에서 곧바로 충돌 사고로 이어질 수 있다 (Slattery et al., 2024)",Automated Vehicles for Safety,https://pmc.ncbi.nlm.nih.gov/articles/PMC8943059/
PHYSRISK-REF-0038,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),자율주행차 충돌 위험 (Autonomous vehicle crash risk),2,"자율 이동체의 판단 실패가 충돌 사고로 이어지는 사례다 (Autonomous vehicle safety: An advanced bag…, 2025)",+ Autonomous vehicle safety: An advanced bag… (2025),https://doi.org/10.1016/j.multra.2025.100189
PHYSRISK-REF-0038,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),자율주행차 충돌 위험 (Autonomous vehicle crash risk),3,"대규모 다중센서 AV 안전 벤치마크, 충돌 시나리오 평가 기준 데이터 (PhysicalAI Autonomous Vehicles, HF)",PhysicalAI Autonomous Vehicles (NVIDIA),https://huggingface.co/datasets/nvidia/PhysicalAI-Autonomous-Vehicles
PHYSRISK-REF-0038,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),자율주행차 충돌 위험 (Autonomous vehicle crash risk),4,"오프로드 자율주행에서 정적 장애물 회피 경로계획을 다뤄, 자율주행차 충돌 위험이 주행 안전의 직접 실패 모드가 된다 (Local Path Planning for Off-Road Autonomous Driving… (2012))",+ Local Path Planning for Off-Road Autonomous Driving With … (2012),https://openalex.org/W2032325911
PHYSCONN-REF-004,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),제어 루프 데드라인 미달 (Control-loop deadline miss),1,"제어 루프가 마감 시간을 놓치면 안전 명령이 실제 동작보다 늦어진다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSCONN-REF-006,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),온디바이스 연산·메모리 고갈 (On-device compute and memory exhaustion),1,"로봇 내부 연산 자원이 바닥나면 인식, 계획, 제어가 동시에 불안정해진다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSCONN-REF-008,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),클라우드 오프로드 의존 실패 (Cloud-offload dependency failure),1,"클라우드 의존 기능이 끊기면 현장 로봇이 안전 판단을 잃을 수 있다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSCONN-REF-008,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),클라우드 오프로드 의존 실패 (Cloud-offload dependency failure),2,"통신과 네트워크 문제는 로봇 제어 지연과 연결된다 (Cognitive computing and wireless communica…, 2020)",+ Cognitive computing and wireless communica… (2020),https://doi.org/10.1016/j.comcom.2019.10.012
PHYSCONN-REF-009,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),안전 폴백 실패 (Degraded-mode and safe-fallback failure),1,"고장 모드에서 안전 폴백이 없으면 로봇이 위험 상태로 남는다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSBENCH-REF-0036,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),배포 전 검증 공백 (Pre-deployment validation gap),1,"배포 전 검증이 부족하면 현장에 나간 뒤 처음으로 위험이 드러난다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0036,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),배포 전 검증 공백 (Pre-deployment validation gap),2,"ML 기반 시스템을 배포 전에 시험해야 하는 이유를 안전 검증 관점에서 다룬다 (Testing machine learning based systems: a …, 2020)",+ Testing machine learning based systems: a … (2020),https://doi.org/10.1007/s10664-020-09881-0
PHYSBENCH-REF-0036,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),배포 전 검증 공백 (Pre-deployment validation gap),3,"LIBERO 로봇 초기 상태 실패 아티팩트, 배포 전 검증 갭 정량적 측정 (pi0.5 LIBERO Robot Initial Failures, HF)",pi0.5 LIBERO Robot Initial Failures (d3d3shan),https://huggingface.co/datasets/d3d3shan/pi05-libero-plus-robot-initial-failures
PHYSBENCH-REF-0041,P2,Physical Safety,P3.7,소프트웨어 취약점·설계 결함(Software Vulnerabilities & Design Flaws),로봇 레드팀 커버리지 공백 (Red-team coverage gap for robotics),1,"로봇 레드팀이 좁으면 실제 공격자가 쓸 피지컬 우회 방법을 놓친다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0002,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),물리적 위험 인지 실패 (Physical danger perception failure),1,"로봇이 위험 장면을 위험하다고 보지 못하면 피해야 할 행동을 계속한다 (ASIMOV-2.0, 2025)",ASIMOV-2.0: Can AI Perceive Physical Danger and In…,https://arxiv.org/pdf/2509.21651
PHYSBENCH-REF-0099,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),가정 비안전 행동 미검출 (Household unsafe-action false negative),1,"위험 행동을 안전하다고 잘못 판정하면 가정용 로봇이 그대로 실행한다 (HomeSafe-Bench, 2026)",HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975
PHYSBENCH-REF-0099,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),가정 비안전 행동 미검출 (Household unsafe-action false negative),2,"피지컬 AI 시스템에서 '가정 비안전 행동 미검출' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; IEI-TIA: Industrial Embodied… (Dong et al., 2026)",+ IEI-TIA: Industrial Embodied Intelligence Trustworthy Interpretable Agent… (2026),https://doi.org/10.1109/tase.2026.3687369
PHYSRISK-REF-0007,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),어포던스 오분류 (Affordance misclassification),1,"물건의 용도와 잡는 방법을 잘못 알면 위험한 방식으로 사용한다 (Slattery et al., 2024)",A Survey of Embodied AI: From Simulators to Resear…,https://arxiv.org/pdf/2103.04918
PHYSRISK-REF-0005,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),위치 추정 누적 오차 (Localization drift),1,"위치 추정이 조금씩 밀리면 로봇이 안전 구역과 장애물 위치를 잘못 안다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0005,P2,Physical Safety,P3.8,센서·입력 검증 실패(Sensor & Input Validation Failures),위치 추정 누적 오차 (Localization drift),2,"GPS/IMU 기반 로컬라이제이션 시나리오 포함, 위치 추정 드리프트 평가 가능 (PhysicalAI Autonomous Vehicles, HF)",PhysicalAI Autonomous Vehicles (NVIDIA),https://huggingface.co/datasets/nvidia/PhysicalAI-Autonomous-Vehicles
PHYSRISK-REF-0026,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),친밀 공간 프라이버시 침해 (Privacy in intimate physical spaces),1,"침실, 병실, 욕실 같은 공간의 로봇 센서는 가장 민감한 사생활을 노출할 수 있다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSRISK-REF-0035,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),피지컬 AI 기반 직장 감시 (Workplace surveillance through embodied AI),1,"직장 로봇은 이동하며 사람의 위치, 대화, 행동을 계속 감시할 수 있다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSKR-REF-012,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),가정 내 지속적 시청각 촬영 (Continuous in-home audiovisual capture),1,"집 안의 상시 촬영과 녹음은 가족의 사생활을 계속 기록하게 만든다 (PIPA Korea, 2024)","개인정보보호법 (Personal Information Protection Act, KR)",https://www.law.go.kr/LSW/eng/engLsSc.do?query=Personal+Information+Protection+Act
PHYSKR-REF-012,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),가정 내 지속적 시청각 촬영 (Continuous in-home audiovisual capture),2,"로봇의 센서와 상시 관찰이 프라이버시 위험으로 이어진다 (SIP-enabled Surveillance Patrol Robot, 2013)",+ SIP-enabled Surveillance Patrol Robot (2013),https://doi.org/10.1016/j.rcim.2012.09.009
PHYSRISK-REF-0053,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),가정 내 행동·생체정보 유출 (In-home behavioral and biometric data exfiltration),1,"가정 로봇이 생활 패턴과 생체정보를 밖으로 보내면 감시와 식별 위험이 커진다 (EU AI Act, 2024)",EU AI Act high-risk systems,https://artificialintelligenceact.eu/
PHYSBENCH-REF-0021,I2,Interaction Safety,I3.1,프라이버시 침해(Privacy Violations),피지컬 AI 프라이버시 침해 (Embodied privacy violation),1,"로봇이 카메라와 마이크로 사적 공간을 엿보거나 민감정보를 모을 수 있다 (Zhang et al., 2024)",BadRobot: Jailbreaking Embodied LLM Agents in the …,https://arxiv.org/pdf/2407.20242
PHYSBENCH-REF-0089,I2,Interaction Safety,I3.2,허위 정보(Misinformation),휴머노이드 세계 모델 환각 (Humanoid world-model hallucination),1,"휴머노이드가 세계 상태를 잘못 상상하면 없는 장애물이나 접촉을 기준으로 움직인다 (1X World Model, 2025)",Generative World Modelling for Humanoids: 1X World…,https://arxiv.org/pdf/2510.07092
PHYSBENCH-REF-0091,I2,Interaction Safety,I3.2,허위 정보(Misinformation),잠재 상태 압축 안전 손실 (Latent-state compression safety loss),1,"압축된 내부 상태가 안전 신호를 버리면 위험한 접촉을 예측하지 못한다 (1X World Model, 2025)",Generative World Modelling for Humanoids: 1X World…,https://arxiv.org/pdf/2510.07092
PHYSBENCH-REF-0091,I2,Interaction Safety,I3.2,허위 정보(Misinformation),잠재 상태 압축 안전 손실 (Latent-state compression safety loss),2,"불확실한 환경의 경로 계획에서 '잠재 상태 압축 안전 손실' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Learning-Based Risk-Bounded P… (Meng et al., 2024)",+ Learning-Based Risk-Bounded Path Planning Under Environmental Uncertainty (2024),https://doi.org/10.1109/tase.2023.3297176
PHYSBENCH-REF-0092,I2,Interaction Safety,I3.2,허위 정보(Misinformation),미래 접촉 예측 실패 (Future contact prediction failure),1,"미래 접촉을 잘못 예측하면 충돌 직전까지 위험을 보지 못한다 (1X World Model, 2025)",Generative World Modelling for Humanoids: 1X World…,https://arxiv.org/pdf/2510.07092
PHYSBENCH-REF-0102,I2,Interaction Safety,I3.2,허위 정보(Misinformation),VLM 비안전 행동 추론 오류 (VLM unsafe-action reasoning error),1,"VLM이 장면을 그럴듯하게 설명해도 실제 행동의 위험은 놓칠 수 있다 (HomeSafe-Bench, 2026)",HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975
PHYSRISK-REF-0017,I2,Interaction Safety,I3.2,허위 정보(Misinformation),물리 모델 환각 (Physics model hallucination),1,"피지컬 법칙을 잘못 상상한 모델은 불가능하거나 위험한 동작을 계획할 수 있다 (Slattery et al., 2024)",Physical AI,https://www.nvidia.com/en-us/glossary/physical-ai/
PHYSBENCH-REF-0030,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),감각 교란 기반 비안전 행동 (Adversarial sensory perturbation induced unsafe action),1,"센서 입력이 틀어지면 로봇의 상황 판단도 함께 틀어진다 (Advanced Sensor Systems for Robotics and A…, 2023)",+ Advanced Sensor Systems for Robotics and A… (2023),https://doi.org/10.1007/978-3-031-28715-2_14
PHYSBENCH-REF-0030,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),감각 교란 기반 비안전 행동 (Adversarial sensory perturbation induced unsafe action),2,"AV 센서 원시 데이터, 적대적 센서 교란 주입 효과 측정 기준 (AV Raw Sensor Telemetry, HF)",AV Raw Sensor Telemetry (born5149),https://huggingface.co/datasets/born5149/autonomous-vehicle-sensor-fusion
PHYSBENCH-REF-0034,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),시각 기반 안전 RL 제약 실패 (Vision-only safe RL constraint failure),1,"카메라만 보는 안전 RL은 보이지 않는 접촉 위험과 제약을 놓칠 수 있다 (Safety-Gymnasium, 2023)",Safety-Gymnasium: A Unified Safe Reinforcement Lea…,https://arxiv.org/pdf/2310.12567
PHYSBENCH-REF-0034,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),시각 기반 안전 RL 제약 실패 (Vision-only safe RL constraint failure),2,"로봇 학습 제어에서 안전 제약을 보상과 함께 다루므로, 시각 기반 안전 RL 제약 실패는 제어 설계 단계에서 바로 문제된다 (Safe Learning in Robotics (2022))",+ Safe Learning in Robotics: From Learning-Based Control to… (2022),https://doi.org/10.1146/annurev-control-042920-020211
PHYSBENCH-REF-0042,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),물리적 적대 패치 취약성 (Physical adversarial patch vulnerability),1,"적대적 표지나 물체가 센서를 속이면 로봇이 잘못된 방향으로 움직일 수 있다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0063,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),시각-촉각 모달리티 불일치 (Visual-tactile modality mismatch),1,"보이는 정보와 만지는 정보가 어긋나면 힘 조절과 접촉 판단이 틀어진다 (RH20T, 2023)",RH20T: A Comprehensive Robotic Dataset for Learnin…,https://arxiv.org/pdf/2307.00595
PHYSBENCH-REF-0063,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),시각-촉각 모달리티 불일치 (Visual-tactile modality mismatch),2,"로봇 피부의 촉각 센싱을 다뤄, 시각-촉각 모달리티 불일치는 시각만이 아니라 접촉·촉각 신호 오류에서도 생긴다 (A biomimetic elastomeric robot skin using electrical… (2022))",+ A biomimetic elastomeric robot skin using electrical impe… (2022),https://openalex.org/W4282912956
PHYSBENCH-REF-0107,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),휴머노이드 센서 시험 공백 (Humanoid sensor test coverage gap),1,"센서 시험 범위가 좁으면 어두움, 반사, 가림 같은 실제 조건을 놓친다 (NIST, 2025)",Fraunhofer IPA Offers New Test Benchmark for Human…,https://www.nist.gov/el/intelligent-systems-division-73500/humanoid-robot-baseline-performance-benchmark
PHYSBENCH-REF-0107,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),휴머노이드 센서 시험 공백 (Humanoid sensor test coverage gap),2,"협업 제조에서 사람·로봇 행동 감지로 안전·신뢰성을 관리해야 하므로, 휴머노이드 센서 시험 공백은 현장 운용 변수로 나타난다 (A deep learning-enhanced Digital Twin framework for… (2024))",+ A deep learning-enhanced Digital Twin framework for impro… (2024),https://doi.org/10.1016/j.rcim.2023.102608
PHYSRISK-REF-0001,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),가림에 의한 충돌 (Occlusion-induced collision),1,"가려진 사람이나 물체를 못 보면 로봇이 빈 공간이라고 믿고 진입한다 (Slattery et al., 2024)",FRENETIX-Occlusion: Occlusion-aware trajectory saf…,https://arxiv.org/pdf/2402.01507
PHYSRISK-REF-0001,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),가림에 의한 충돌 (Occlusion-induced collision),2,"장애물과 충돌 처리가 실패하면 카드의 피지컬 사고로 이어진다 (A robust collision prediction and detectio…, 2023)",+ A robust collision prediction and detectio… (2023),https://doi.org/10.4218/etrij.2021-0397
PHYSRISK-REF-0001,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),가림에 의한 충돌 (Occlusion-induced collision),3,"AV 클립 데이터셋, 가림(occlusion) 포함 충돌 예측 시나리오 (PAI-AV-NCore, HF)",PAI-AV-NCore (NVIDIA),https://huggingface.co/datasets/nvidia/PhysicalAI-Autonomous-Vehicles-NCore
