card_badge,card_label,card_l3,existing_refs,paper_rank,paper_title,paper_year,paper_type,paper_url,paper_doi,paper_score,paper_citations,match_score,match_tags
PHYSRISK-REF-0018,물리 운용 환경 분포 이동 (Distribution shift in physical operation),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,56,Artificial Intelligence for Trusted Autonomous Satellite Operations,2023,paper,https://doi.org/10.1016/j.paerosci.2023.100960,10.1016/j.paerosci.2023.100960,107.119,87,0.6264,autonomous_vehicle;control_validation;privacy;reliability
PHYSBENCH-REF-0059,데이터 혼합 커버리지 편향 (Dataset mixture coverage bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,17,"Artificial intelligence, machine learning and deep learning in advanced robotics, a review",2023,paper,https://doi.org/10.1016/j.cogr.2023.04.001,10.1016/j.cogr.2023.04.001,117.6,1029,0.3373,reliability
PHYSBENCH-REF-0059,데이터 혼합 커버리지 편향 (Dataset mixture coverage bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,13,A survey of uncertainty in deep neural networks,2023,paper,https://doi.org/10.1007/s10462-023-10562-9,10.1007/s10462-023-10562-9,119.867,839,0.3368,reliability
PHYSBENCH-REF-0062,원격 조작 시연 안전 편향 (Teleoperation demonstration safety bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,17,"Artificial intelligence, machine learning and deep learning in advanced robotics, a review",2023,paper,https://doi.org/10.1016/j.cogr.2023.04.001,10.1016/j.cogr.2023.04.001,117.6,1029,0.5676,hrc;manipulation;reliability
PHYSBENCH-REF-0062,원격 조작 시연 안전 편향 (Teleoperation demonstration safety bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,168,"The promise of artificial intelligence in chemical engineering: Is it here, finally?",2018,paper,https://doi.org/10.1002/aic.16489,10.1002/aic.16489,97.678,630,0.5563,hrc;manipulation;reliability
PHYSBENCH-REF-0084,가정 작업 커버리지 공백 (Everyday-task combinatorial coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,17,"Artificial intelligence, machine learning and deep learning in advanced robotics, a review",2023,paper,https://doi.org/10.1016/j.cogr.2023.04.001,10.1016/j.cogr.2023.04.001,117.6,1029,0.5763,hrc;manipulation;reliability
PHYSBENCH-REF-0084,가정 작업 커버리지 공백 (Everyday-task combinatorial coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,168,"The promise of artificial intelligence in chemical engineering: Is it here, finally?",2018,paper,https://doi.org/10.1002/aic.16489,10.1002/aic.16489,97.678,630,0.5714,hrc;manipulation;reliability
PHYSBENCH-REF-0086,오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,109,Proprioceptive Actuator Design in the MIT Cheetah: Impact Mitigation and High-Bandwidth Physical Interaction for Dynamic Legged Robots,2017,paper,https://openalex.org/W2573227850,10.1109/tro.2016.2640183,101.427,452,0.6695,hrc;humanoid;manipulation;reliability
PHYSBENCH-REF-0086,오픈월드 조작 커버리지 공백 (Open-world humanoid manipulation coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,86,A biomimetic elastomeric robot skin using electrical impedance and acoustic tomography for tactile sensing,2022,paper,https://openalex.org/W4282912956,10.1126/scirobotics.abm7187,103.172,249,0.6397,hrc;humanoid;manipulation;reliability
PHYSBENCH-REF-0098,합성 비선호 상황 편향 (Synthetic undesirable-situation bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,13,A survey of uncertainty in deep neural networks,2023,paper,https://doi.org/10.1007/s10462-023-10562-9,10.1007/s10462-023-10562-9,119.867,839,0.328,reliability
PHYSBENCH-REF-0098,합성 비선호 상황 편향 (Synthetic undesirable-situation bias),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,12,Deep Learning for Safe Autonomous Driving: Current Challenges and Future Directions,2020,paper,https://openalex.org/W3112288498,10.1109/tits.2020.3032227,120.308,609,0.3278,reliability
PHYSBENCH-REF-0101,가정 환경 커버리지 공백 (Household functional-area coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,12,Deep Learning for Safe Autonomous Driving: Current Challenges and Future Directions,2020,paper,https://openalex.org/W3112288498,10.1109/tits.2020.3032227,120.308,609,0.3296,reliability
PHYSBENCH-REF-0101,가정 환경 커버리지 공백 (Household functional-area coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,13,A survey of uncertainty in deep neural networks,2023,paper,https://doi.org/10.1007/s10462-023-10562-9,10.1007/s10462-023-10562-9,119.867,839,0.3277,reliability
PHYSRISK-REF-0015,시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,168,"The promise of artificial intelligence in chemical engineering: Is it here, finally?",2018,paper,https://doi.org/10.1002/aic.16489,10.1002/aic.16489,97.678,630,0.5775,control_validation;hrc;reliability
PHYSRISK-REF-0015,시뮬레이션→실세계 전이 실패 (Sim-to-real transfer failure),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,65,Review of machine learning in robotic grasping control in space application,2024,paper,https://doi.org/10.1016/j.actaastro.2024.04.012,10.1016/j.actaastro.2024.04.012,106.147,83,0.5497,digital_twin;hrc;reliability
PHYSRISK-REF-0016,합성 데이터 커버리지 공백 (Synthetic data coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,65,Review of machine learning in robotic grasping control in space application,2024,paper,https://doi.org/10.1016/j.actaastro.2024.04.012,10.1016/j.actaastro.2024.04.012,106.147,83,0.622,digital_twin;hrc;manipulation;reliability
PHYSRISK-REF-0016,합성 데이터 커버리지 공백 (Synthetic data coverage gap),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),2,17,"Artificial intelligence, machine learning and deep learning in advanced robotics, a review",2023,paper,https://doi.org/10.1016/j.cogr.2023.04.001,10.1016/j.cogr.2023.04.001,117.6,1029,0.5698,hrc;manipulation;reliability
PHYSBENCH-REF-0082,시뮬레이터 간 검증 사각지대 (Sim-to-sim verification blind spot),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,6,A Survey of Algorithms for Black-Box Safety Validation of Cyber-Physical Systems,2021,paper,https://www.jair.org/index.php/jair/article/view/12716,10.1613/JAIR.1.12716,124.883,106,0.6466,collision;control_validation;digital_twin;reliability
PHYSBENCH-REF-0082,시뮬레이터 간 검증 사각지대 (Sim-to-sim verification blind spot),미학습 환경에서의 강건성 부재(Lack of Robustness in Unseen Environments),1,53,A Comprehensive Analysis and Review of Artificial Intelligence in Anaesthesia,2023,paper,https://doi.org/10.7759/cureus.45038,10.7759/cureus.45038,107.938,28,0.6018,collision;control_validation;digital_twin;reliability
