record_id,subgroup,x,y
pat_ai_9a03451657595a8b4920,ai_other,-3.09300,6.55976
pat_ai_a4b010e7c455f51998e1,ai_other,-3.59384,7.96948
pat_ai_76b893b6ef8da371023c,ai_other,-2.70256,7.37360
pat_ai_953d2cf9114347e33bb6,ai_other,-0.87101,6.30077
pat_ai_ebd823a26661763c10b4,ai_other,-3.11897,7.14022
pat_ai_c98a095e7d3f393bceb6,ai_other,-1.92573,5.27241
pat_ai_686d83c2df889dd8ed83,ai_other,-3.03454,5.32508
pat_ai_1839c204340b5de33ad0,ai_other,-3.17802,6.99801
pat_ai_033794871f050aabf655,ai_other,-2.44755,6.88369
pat_ai_76175f33abc38b6c7b5e,ai_other,-2.52981,5.96640
pat_ai_c49df14d9d7b61d8e9e0,ai_other,-2.87579,6.33295
pat_ai_257bb181dab7475b6c61,ai_other,0.05122,5.26265
pat_ai_4d135ef53b26142c3dee,ai_other,-2.78810,6.67785
pat_ai_e46c6fd0b8da88e95f94,ai_other,-4.41906,5.22477
pat_ai_678ea097ee1860f44980,ai_other,-2.68274,7.50963
pat_ai_5f739f3b70cb116009b0,ai_other,-2.96447,7.57978
pat_ai_847422b0496806e44cc3,ai_other,-2.51490,6.89905
pat_ai_79f4af6122e026182098,ai_other,1.15132,5.50092
pat_ai_6dbcad3b4c6c0ab9b7b1,ai_other,0.94160,6.45011
pat_ai_37eef9919b460b115285,ai_other,-0.89951,5.98925
pat_ai_d0283ce99cf54661e95d,ai_other,-3.47167,7.08539
pat_ai_e24ff96a334e847d84e8,ai_other,-2.72474,7.26361
pat_ai_4459be8c1319d8aa3dd2,ai_other,-2.82904,7.37130
pat_ai_b68b8421b625fbde0e73,ai_other,-1.18463,7.29607
pat_ai_c49629c4644f7f28b424,ai_other,-2.92604,7.57133
pat_ai_924e14a26f413425157c,ai_other,-4.41952,5.04577
pat_ai_17c7c5cd197ab0f229c8,ai_other,-2.78829,6.74730
pat_ai_94d3ea8c0b1e452699a4,ai_other,-3.45259,5.07836
pat_ai_ad3b395e9d41ebe8e2d0,ai_other,1.00664,5.09151
pat_ai_06d00f843cba1cebd3ca,ai_other,-2.84128,6.25180
pat_ai_a1ec6c76bfd6f1586df4,ai_other,-3.20908,6.69848
pat_ai_c5f7353c3bd6b1e49ada,ai_other,-3.33806,7.08962
pat_ai_905d13e6e4a8f190d6ac,ai_other,-2.30420,6.24923
pat_ai_f141bfc24bd973c6452b,ai_other,-3.15643,6.75875
pat_ai_b4c59378408ce0426417,ai_other,-3.50571,5.12271
pat_ai_555a576c82a7ebc88673,ai_other,2.82515,5.26915
pat_ai_1eda8edcf71490417e51,ai_other,-2.93174,6.10886
pat_ai_df6cd27f01dfac8a25d2,ai_other,-3.44121,6.88852
pat_ai_2da8768dc9caf643f849,ai_other,2.51733,7.93091
pat_ai_5b4494f88cd3c3831301,ai_other,-3.15044,7.24387
pat_ai_dd8f7bbf00dd15bcb925,ai_other,-2.92820,7.60471
pat_ai_76710c90c8f40845a355,ai_other,-2.96652,6.39925
pat_ai_46b85cfb4afb8e19fc65,ai_other,-3.47377,5.10107
pat_ai_ab1b9f8b74ebc6187d93,ai_other,-3.24475,7.06116
pat_ai_50eeb798453e758ce43d,ai_other,-2.44683,6.17352
pat_ai_0f8df5181b6f0311e6d1,ai_other,-3.95426,4.98267
pat_ai_a4d6b8d2269766ae57b9,ai_other,-3.38007,4.76578
pat_ai_42f9194d138978b09ffb,ai_other,-3.35533,6.65700
pat_ai_ed0593b700a31132a7a9,ai_other,0.64090,4.34041
pat_ai_ac8d4371f617d2a190e2,ai_other,-3.34092,6.67089
pat_ai_51b69cbb37fc77d14e7e,ai_other,-3.16794,7.14546
pat_ai_9aa461ee8ac94d403c9a,ai_other,-2.10589,5.32933
pat_ai_d6ab1e701f507a35e5b1,ai_language,-3.52194,8.03917
pat_ai_001be6a9a895df0675ae,ai_other,-3.29025,7.23803
pat_ai_9d6e980e7420f07a366d,ai_vision,-2.38992,7.36199
pat_ai_953e1594d43790515ae9,ai_other,-3.33658,7.87945
pat_ai_81041873dc83fe99fab4,ai_vision,-2.51280,7.40599
pat_ai_71b06979f56c191f0053,ai_other,1.05615,4.48767
pat_ai_4b4ed1a598f8a5f19e6d,ai_other,-2.63829,7.49630
pat_ai_a0db5d210a729d400ed0,ai_other,-3.56403,8.05252
pat_ai_3a0e86c9dd3447d4ee67,ai_other,-3.59219,8.08493
pat_ai_5f5f8671987f4f3a78da,ai_other,-4.45187,5.16875
pat_ai_49f6a38f2aed745949b5,ai_other,-3.30815,7.80383
pat_ai_830ec529a762aaffa973,ai_other,-3.54269,8.08252
pat_ai_4092b1bf45d5dd5d2fa4,ai_other,-2.89723,7.10772
pat_ai_f7b8b28476be9ba68782,ai_other,1.10629,5.44445
pat_ai_a92310726d41dfb540a9,ai_other,-1.57602,7.41509
pat_ai_3adbba376b8d82af8d9d,ai_other,-3.43080,5.09038
pat_ai_53f0018f10dde4ce5a47,ai_other,-3.56298,8.04602
pat_ai_089bbe3e017748db9552,ai_other,1.13666,7.87922
pat_ai_3fc452763ec54e259b04,ai_vision,-4.14411,5.01383
pat_ai_f4c96cbc4e626fdd8807,ai_other,-4.12601,5.07509
pat_ai_7b331ef638b012bf4b0b,ai_other,-1.57821,3.36049
pat_ai_7292ac778c832321d4f9,ai_other,-3.05124,7.53647
pat_ai_93f5a681f46248b135bd,ai_other,-3.05958,6.87629
pat_ai_0c47b3a999a2537e6373,ai_other,-1.58896,6.26137
pat_ai_5a1944b031d303f338cc,ai_other,-4.41469,5.22263
pat_ai_f52034462d5c43fa3da0,ai_other,-3.43750,7.91500
pat_ai_2636e4e8baea2e03a5ba,ai_other,-3.18007,7.55384
pat_ai_bacae404c99eb98f123c,ai_other,-4.39816,5.19322
pat_ai_a972f8094376c793971b,ai_other,-3.57524,8.02859
pat_ai_bba3546c3d49cfcc0ba0,ai_other,1.02991,4.66577
pat_ai_0f195dcd4f8a4377b1a8,ai_other,-3.52838,7.99045
pat_ai_1cc5c78146473612eb87,ai_other,-2.89029,6.26453
pat_ai_139b7de86eb44d455b8e,ai_other,1.38314,6.28287
pat_ai_aaa9e50941be02a13c84,ai_other,-2.37806,6.32561
pat_ai_c7eafdca6a23a085d74e,ai_other,-2.53457,6.34248
pat_ai_c3adeeb776ed93a8fb05,ai_other,2.57812,7.92812
pat_ai_8a27c323a2c08613a128,ai_other,-2.20861,5.69116
pat_ai_6648a09b9e7def56657d,ai_other,-3.45432,6.78846
pat_ai_cfb1ceb03fbf3354b6d9,ai_other,-1.44790,4.14288
pat_ai_098a16fa9e3830002511,ai_other,-2.92853,7.07296
pat_ai_93da6b92ad5b1087eae8,ai_vision,-0.22533,5.88566
pat_ai_fe7465e1f7a6aea24904,ai_other,-3.27518,4.65349
pat_ai_67ed9b91d7ce60b80181,ai_other,-3.26818,6.91488
pat_ai_e596e42206eb4dc45b79,ai_other,-2.77579,6.52555
pat_ai_0042ee95f70388176156,ai_other,-3.01511,7.70030
pat_ai_d55f8ec472f56721b55d,ai_other,-4.35126,5.20206
pat_ai_2b09e04661b158c8789f,ai_other,-0.85092,6.22330
pat_ai_60222251d3c835a00a1f,ai_other,-3.36730,4.68945
pat_ai_5da85d199855fa7995d0,ai_other,-2.59339,7.43387
pat_ai_d32dad836ca153df6196,ai_other,-4.34049,5.10970
pat_ai_5bb0a359150dc769599f,ai_other,-3.91144,4.98312
pat_ai_708456195b1e29594d29,ai_other,-4.44032,5.39407
pat_ai_fd01ccbd30f13cf3ffc1,ai_other,-1.92978,4.87478
pat_ai_3b4ca16a5dbd3398be7c,ai_other,2.07533,5.12437
pat_ai_3ab688a1c04602663ede,ai_other,1.30777,5.36189
pat_ai_0b8ea8bc26126dfa1084,ai_other,-3.24627,6.43375
pat_ai_37b6e53166b04aa10132,ai_other,-3.19186,6.73272
pat_ai_ffc6d8b03cb3a5e183e9,ai_other,-3.40399,4.77372
pat_ai_071b00492950a6765604,ai_other,-2.57929,6.52019
pat_ai_5422f1c9caef70edc2d2,ai_other,-2.70867,6.63801
pat_ai_487a62ec4464d9354432,ai_other,-1.68280,5.18525
pat_ai_eaf986e2bf892d26da44,ai_other,-0.09090,5.26492
pat_ai_f304d14e48124e60d09e,ai_other,-3.19213,7.17535
pat_ai_49f08ff83920f8c17414,ai_other,-2.80497,7.04372
pat_ai_e7e1c3e7d62685f3376f,ai_other,-3.32514,7.00285
pat_ai_1e9628baeaf8c59a6915,ai_other,-3.18116,6.46799
pat_ai_88a45498d52b289bf352,ai_other,0.49391,5.12077
pat_ai_3b26a6b661560d14b48e,ai_other,-3.21287,4.64970
pat_ai_1e97b44952391af5a3ee,ai_other,0.18918,5.45767
pat_ai_d987b520de9bdfe6d80b,ai_other,-0.24163,5.32741
pat_ai_5aabadd8b552c1bb473a,ai_other,-2.42488,6.68261
pat_ai_5fc15c853498cbf22b30,ai_other,-1.78986,6.91855
pat_ai_3410be1c0e226828eb61,ai_vision,-1.31432,5.43206
pat_ai_ed181265513afa6a16e6,ai_other,-2.83765,6.30552
pat_ai_14d0f764dff7bd41f329,ai_other,-2.82350,7.59055
pat_ai_0f60c71b98a93a2e0956,ai_other,-4.24915,5.10935
pat_ai_cceb4481dd20492e8af6,ai_other,-2.83709,7.65338
pat_ai_53d7d8bc553a867ab270,ai_other,-1.90862,7.39131
pat_ai_52b5a809742e9c2159a3,ai_other,-3.48329,7.96086
pat_ai_dd0d46a914afee71cda8,ai_vision,-2.65094,7.49682
pat_ai_c76bb32011d2cc149a1f,ai_other,-3.16746,7.61750
pat_ai_78f75bddc65a653f5f92,ai_other,-2.60862,7.49910
pat_ai_8dd64aabfbf0dea7885d,ai_other,-4.40521,5.22665
pat_ai_435d3cdc7cab1d52fc0d,ai_other,0.93610,5.73466
pat_ai_fdffcf820abb9ffbcf5e,ai_other,-4.33824,5.14210
pat_ai_7f307b912b8a4f1fd3c9,ai_other,-2.95053,7.49356
pat_ai_320acdd52f216f61e8e1,ai_other,-3.45591,8.03107
pat_ai_b29422995d90fb4fb441,ai_other,-2.54039,7.39111
pat_ai_e71e761157c7615a4314,ai_other,-3.53567,7.96803
pat_ai_02dd7485e950a3bacaa3,ai_other,-3.48970,8.03020
pat_ai_c32e20643821bae2ecb7,ai_other,-3.10101,7.53652
pat_ai_e6479d0829f5314af8da,ai_other,-2.42431,7.42660
pat_ai_1dbd946e79e3281ef9f9,ai_other,-3.21207,7.71648
pat_ai_a754002eda11d8849656,ai_other,-3.31474,6.79780
pat_ai_b3c0b1e227a7b9e910df,ai_other,-3.52860,8.02359
pat_ai_bdb14b3b5be86092f848,ai_other,-3.50210,8.08203
pat_ai_5122ca195ed48dcf8c64,ai_other,-2.37990,7.31464
pat_ai_13cb39668f4e28591b22,ai_other,-2.76756,7.49709
pat_ai_93101dc4ea676c99c279,ai_other,-3.22251,7.71337
pat_ai_3face93ec64893042f73,ai_vision,-2.00463,7.52734
pat_ai_394b9bae0d8e54b8a6ef,ai_other,-4.40058,5.26265
pat_ai_c7c62d0ddf52c97171a2,ai_other,-3.31346,7.37899
pat_ai_50255f5aeeb843350058,ai_vision,-3.55584,7.97537
pat_ai_253e2bee963497e3b41e,ai_other,-3.72163,4.96131
pat_ai_27a7c28b55fb24538c19,ai_other,-3.05387,7.45426
pat_ai_fe9a4e80cbb009a0c319,ai_other,-4.40696,5.19625
pat_ai_c99129eebae188486725,ai_other,-3.12339,4.59436
pat_ai_a85a1c11c86352cd2875,ai_other,-2.36119,7.38988
pat_ai_76bee9e274cca93c65a5,ai_other,-3.46025,7.97767
pat_ai_7a836c18ed80e37bc41c,ai_other,-3.10577,7.55918
pat_ai_3b320cb952cdb628f965,ai_other,-2.98795,7.59250
pat_ai_9c64910a336e99c14c96,ai_other,-3.53594,7.97948
pat_ai_08f924b2ff7f0ee24950,ai_other,-2.52118,6.16007
pat_ai_0a7681ed11a18fc59ab3,ai_other,-3.46046,5.04092
pat_ai_3759f4ed9669d63c8039,ai_other,-2.57004,6.04149
pat_ai_6b874cfbbd2d2262ad4f,ai_other,-3.54916,7.99367
pat_ai_a88283d86cd0f2292966,ai_other,-3.01310,7.63562
pat_ai_f6c1edf92e884ab29445,ai_other,0.28319,8.05467
pat_ai_295e36671bf32dcbacb6,ai_other,-3.55730,5.12735
pat_ai_81b2c3e1c468647fabdf,ai_other,-3.53095,7.16346
pat_ai_ea4dfcb59860bb3982d4,ai_other,-2.38230,5.48838
pat_ai_26fa83394c005b7a3fef,ai_other,-3.09773,7.01719
pat_ai_7cd1ffed4c60c3a31b6f,ai_other,-3.52343,8.00607
pat_ai_6b0c5c0cec9eec84ae5a,ai_other,-4.30447,5.09696
pat_ai_fd71302436be2dd94955,ai_other,-2.96950,7.57099
pat_ai_04f91375244ceb9a8c45,ai_other,-2.52690,7.46731
pat_ai_c704fa2724b7ca861e4d,ai_other,-3.44113,7.96702
pat_ai_415c1c8fcab30b7e6888,ai_other,-3.08535,7.50425
pat_ai_72046d56847e94b27366,ai_other,-2.49417,7.51925
pat_ai_c3cd1914cb004eb44870,ai_other,-4.44321,5.27022
pat_ai_af72a6135683881ae661,ai_other,-3.53122,8.01625
pat_ai_aa1e6e1d82037bf24f99,ai_other,-4.29956,5.21945
pat_ai_4145f6f3ade00fcc61a4,ai_other,-3.49991,5.13204
pat_ai_4f3296b148b1311f780b,ai_other,-3.09441,7.51336
pat_ai_ae4f195320d6722c09e5,ai_other,-2.57629,6.65950
pat_ai_174983ec3bf63643f130,ai_other,-3.03670,6.50116
pat_ai_42b8074b438d31867e5c,ai_other,-2.66270,7.49538
pat_ai_410661f3868bc44f6c68,ai_other,1.34762,4.81017
pat_ai_481e2e63b260ba095c35,ai_other,-2.97274,6.35808
pat_ai_40c9a5ef46fb63fd9109,ai_other,-3.36049,7.10687
pat_ai_eb7d51228d511e29ce08,ai_other,-2.52244,6.93113
pat_ai_bc336402d2e631815a48,ai_other,-3.41135,7.30363
pat_ai_674999df996bef1debd8,ai_other,-3.32831,4.65987
pat_ai_dabec8d0d7fff1e47b8d,ai_other,-4.42006,5.12656
pat_ai_0355f21fac887ad3aa9f,ai_other,-4.33375,5.18157
pat_ai_5984e48616dd519426de,ai_other,-2.90070,7.15005
pat_ai_05e689648bf021c44111,ai_other,-2.52765,6.90857
pat_ai_856a858459b4273b3e80,ai_other,1.08721,5.03374
pat_ai_768926e0d0108cdded9a,ai_other,-3.34895,7.95691
pat_ai_e4dd8a2d1603bc1c5e8f,ai_other,-4.25838,5.10186
pat_ai_4d571ce3b60cd334e716,ai_other,-3.55979,7.82212
pat_ai_8afa9aca15a7dc23e5a9,ai_other,-2.00107,6.16150
pat_ai_8b62a8357e9aecc8e8c0,ai_other,0.99253,5.06465
pat_ai_6c946fc5b42d37a4aef4,ai_other,-4.35319,5.15987
pat_ai_68ec1d21a52036e22955,ai_other,-2.36414,7.46073
pat_ai_649db0331c6c68e39e5b,ai_other,-2.53799,7.48546
pat_ai_368a037c4bec5c5b5b8b,ai_other,-2.58967,7.33885
pat_ai_6c190b8bc228a4b7d198,ai_other,-3.38895,7.94041
pat_ai_1ba85fca7208856899fe,ai_other,-2.90755,5.90029
pat_ai_e583dc37ddd8cef1be09,ai_other,-4.18450,5.33577
pat_ai_a59eda335e661446a7c2,ai_other,-1.82668,7.60719
pat_ai_668412ee8d292ebf3c49,ai_other,-4.46577,5.23462
pat_ai_0ea2b00da88f867093c3,ai_other,-2.55315,7.44628
pat_ai_c5ed31988a4b7d813475,ai_other,-2.76627,5.76428
pat_ai_1e2512abcb7ef887f91c,ai_other,-3.58073,8.00846
pat_ai_e9a8b7c54e0b3986359c,ai_other,-2.66158,7.50442
pat_ai_881e37c1c7c94c882138,ai_other,-3.01103,6.97003
pat_ai_a5354677ada76fca1014,ai_other,-4.24910,5.12059
pat_ai_6507c35cd1c6b73387f8,ai_other,-2.47254,7.35797
pat_ai_06b65b45be40b356e954,ai_other,-3.17454,6.98820
pat_ai_ddac3ec7b21730351fb1,ai_other,-3.32308,4.68284
pat_ai_3ca53d0263cec72576a6,ai_other,-2.16690,4.80080
pat_ai_ccb186e0c93f07f1fd47,ai_other,-3.01727,7.53415
pat_ai_19ef424a7f7bffd125c3,ai_other,-3.50914,5.13127
pat_ai_be49382375d218009906,ai_other,-3.43329,4.92202
pat_ai_d99cf11dbe2dab95ff1a,ai_other,1.83794,5.62472
pat_ai_0e271196c2f0b602e359,ai_other,-3.45745,5.07406
pat_ai_8ce142be18eb49c65c59,ai_other,-1.67589,4.90362
pat_ai_3deef7b3fa961a80ad24,ai_other,-3.12253,4.61813
pat_ai_d6972faf7223f8b14717,ai_vision,-0.99422,4.25011
pat_ai_3f7150e7737902f3feae,ai_other,-1.17009,5.19749
pat_ai_9792ae5b2aff982f9f0f,ai_other,-2.16078,7.12487
pat_ai_01ec36f7cab31c51d8b5,ai_other,-2.90398,6.90288
pat_ai_4450e00c84b3e0cfbd21,ai_other,-2.52233,5.18804
pat_ai_42985ecf2a06b5b22139,ai_other,-2.92190,6.25915
pat_ai_aba671705dd0029de7f8,ai_other,-2.93233,6.58207
pat_ai_7cd96fe4d038bd6e57b2,ai_other,-2.48814,7.09781
pat_ai_c3b168b6191d3aaeae32,ai_other,-3.29091,4.67584
pat_ai_df2040525ea44bcdbe77,ai_other,-2.85921,6.00770
pat_ai_d1d25763096a19aa12c7,ai_other,-3.46222,7.13298
pat_ai_a17a65bd0c30b237a50d,ai_other,0.81715,5.40657
pat_ai_29e4176fb1d311c5320c,ai_other,-1.26910,6.06705
pat_ai_bb0d7b72f2e34bcf65f5,ai_other,-0.45524,7.54057
pat_ai_2cfcfe2128e40303edaa,ai_other,-2.08804,5.26396
pat_ai_75645e2f9570d59fa04c,ai_other,-4.07468,5.03429
pat_ai_8a08df716193bd9831b4,ai_other,-3.61894,5.10180
pat_ai_27ed0933090bab459ceb,ai_other,-1.99146,5.31479
pat_ai_01152926e757863d27af,ai_other,-1.82660,5.23192
pat_ai_a72025ca4cb03bc631a3,ai_other,-4.31140,5.18002
pat_ai_f59ecb6d3e2980702d6a,ai_other,-2.99391,7.03614
pat_ai_55983ead7364b8792f8a,ai_other,1.83450,5.36405
pat_ai_132b916ae9cae52d1e73,ai_other,-1.21350,5.93037
pat_ai_0c0872ac381eaff2bbac,ai_other,-2.30934,7.43647
pat_ai_95e883d849f01710c22f,ai_other,0.83247,5.83857
pat_ai_c9f80769a7ed1b43994c,ai_other,-3.22395,7.72918
pat_ai_a4918a506429f38bfbe6,ai_other,-3.35990,7.04546
pat_ai_bc850b9ac7cd9ae09253,ai_other,1.95923,5.08454
pat_ai_efc58317e60adcff1b3c,ai_other,-2.64767,7.22828
pat_ai_ea7fd9d9eeafcae4b54f,ai_other,-3.50306,7.17703
pat_ai_a672798a75854c59e652,ai_other,-3.51465,4.83984
pat_ai_7abcc0d34da167dbf7c0,ai_other,1.31638,5.88303
pat_ai_fcd069a40969e7f9f3ef,ai_other,-3.54871,8.04314
pat_ai_04ae02b3439002f8c56a,ai_other,-3.09322,7.11373
pat_ai_43b62db413a2abde56c2,ai_other,-3.57955,7.24891
pat_ai_634367780a0b1063b623,ai_other,-3.27052,7.14976
pat_ai_7e568bdea4b1376723b9,ai_other,-2.70485,7.16665
pat_ai_c645b212b1078b80b1c2,ai_other,0.42129,5.11878
pat_ai_abba5db0b7bfca285348,ai_other,-2.95546,6.05487
pat_ai_2331f99a43ff9813d385,ai_other,-2.86951,6.29391
pat_ai_cdb91455d43fcd7b1b84,ai_other,-3.90702,5.74215
pat_ai_3ed582cffa854e1df59f,ai_other,-3.78954,5.06239
pat_ai_61ea4f881ad30fcc7771,ai_other,-3.34777,6.78862
pat_ai_ecb6add698936bd885dc,ai_other,-2.72123,6.36800
pat_ai_223d84276e07b6adf13d,ai_other,1.27422,4.53652
pat_ai_e2a69e9ce7e6779ddbf3,ai_other,-0.85949,5.31940
pat_ai_016c0b8dc27e87ce4022,ai_other,-2.52458,6.88330
pat_ai_03dc3e1da20e551e8ccf,ai_other,1.26660,5.51875
pat_ai_2208e1d0b057cea78ba4,ai_other,-4.36996,5.21868
pat_ai_45eaa68735de31edb387,ai_other,-4.32891,5.19139
pat_ai_3d4465a38eff9564d717,ai_other,-3.25969,7.10326
pat_ai_1939e6f8f366f79ff241,ai_other,1.12900,6.07874
pat_ai_39f9690d2e3a7ecbcdfb,ai_other,-3.63831,4.89628
pat_ai_f2470b7bc3a57ad438a0,ai_other,-0.96054,4.41209
pat_ai_dfd7464dcf43931ce356,ai_other,-3.34760,7.30467
pat_ai_811d54bc03ba71ab6b2f,ai_vision,-2.55200,5.71096
pat_ai_44c8010d170a488e7da9,ai_other,-3.29991,6.98004
pat_ai_23649b2c51aed802834e,ai_other,-4.33474,5.21068
pat_ai_0c6e55b82706bf8f4e88,ai_other,-3.03637,7.69754
pat_ai_39c901c1beded3caecc5,ai_other,-3.17240,7.64254
pat_ai_dfec2b16529dcd84a785,ai_other,-3.32720,7.62899
pat_ai_d734e5631e0b767c808f,ai_other,-2.68048,7.65208
pat_ai_7b1eb7c66d7ec713daf0,ai_other,-2.83577,6.60040
pat_ai_9e24bba188852ee0b823,ai_other,-3.18563,7.47960
pat_ai_cc646bf09c455cd4dca6,ai_other,-3.72961,5.21889
pat_ai_9d06fd15aeea97438724,ai_other,-2.72373,6.69288
pat_ai_0eaa147e4aea4a9b0b37,ai_other,-4.28928,5.26988
pat_ai_ba7a9a2d65480b843c69,ai_other,-3.37752,7.91849
pat_ai_ec7630081036b25bb8ba,ai_other,-3.42609,6.96713
pat_ai_2463281cbfa56e629cc4,ai_other,-3.36533,7.91801
pat_ai_735891a502bd51d9b072,ai_other,-2.53985,5.90853
pat_ai_fff6dc84ebc05e2e3b4d,ai_other,-3.39961,7.88771
pat_ai_f0a00cc00b294b59b4c8,ai_other,-2.41255,7.46301
pat_ai_7dafb2a40b038434e0de,ai_other,-3.36204,7.96217
pat_ai_f527d7e8a39d5953ad74,ai_other,-2.97195,5.40431
pat_ai_674972a5a970c6a90533,ai_other,-3.55827,8.05358
pat_ai_6101db3b3dda4eef299f,ai_other,-2.98003,6.38756
pat_ai_554586a59c2d97a7db96,ai_other,-4.39593,5.19225
pat_ai_ddaa474bfac523bcd9fb,ai_other,1.59203,5.44584
pat_ai_3079010a22f3d3a94d05,ai_other,-2.11016,6.27957
pat_ai_e4da8f2c047b92fa0c29,ai_other,-2.93238,7.67919
pat_ai_8f6a6a319d2067ddd912,ai_other,-2.49994,7.39421
pat_ai_99cb907d1af3699aca93,ai_other,-2.36977,7.48424
pat_ai_e5934acc87dd4de74fe9,ai_other,-3.58068,8.04952
pat_ai_9a40cbdcc19dae284da2,ai_other,-2.87274,6.97704
pat_ai_c1b6701bddfa6d37a76a,ai_vision,-2.54210,7.52126
pat_ai_ab31ddf6ea05fb534b67,ai_other,-3.05967,7.68935
pat_ai_0a584ef97a4787cf5905,ai_other,-2.14229,7.12540
pat_ai_a198d95e51a7d28a3b06,ai_other,-3.53686,8.01903
pat_ai_834034676d5f534db8aa,ai_other,-2.62622,7.15615
pat_ai_e430d1c7ee3d0be8975c,ai_other,-3.47220,7.33554
pat_ai_deed47c8909c0a2d4a44,ai_other,-3.25236,7.71410
pat_ai_73a2842b57cddca64bca,ai_vision,-2.59894,7.14822
pat_ai_7880cbf930712966bbfd,ai_other,-2.02440,5.16368
pat_ai_3a8d6dd2a4da64000eb5,ai_other,-2.80978,4.75684
pat_ai_8b57c48d55f5e44220ae,ai_vision,-4.23079,5.11402
pat_ai_3dcead8849185bd8b1f9,ai_other,-4.13705,5.53980
pat_ai_26d9e6f8a1588df36b5e,ai_other,-3.30409,7.11169
pat_ai_7c92c30a48a41adb7dfe,ai_other,-2.43887,7.24374
pat_ai_591727dddb13b2655c91,ai_other,1.16438,5.50195
pat_ai_b7dc9a5b6ad4cb10e864,ai_other,-3.05499,6.45784
pat_ai_2ede42f67700f9a619bf,ai_other,-2.45921,7.53942
pat_ai_697141636f759fc12f46,ai_other,-4.38545,5.16321
pat_ai_7e6883df7dd80d0391bb,ai_other,-3.56542,8.03372
pat_ai_efcf348964da27dc0cb5,ai_other,-3.90594,4.94495
pat_ai_983018ea5d68efe77812,ai_other,-3.52410,8.03979
pat_ai_2ea23ecb9d10d876d4f5,ai_other,0.07669,4.00665
pat_ai_a8a643403f645ff4d860,ai_other,-1.91820,7.64578
pat_ai_4978c245801758680f1b,ai_other,-2.88435,7.66493
pat_ai_90ba7a65021dff5444b2,ai_vision,-0.84576,4.10587
pat_ai_4838ed75a11c2368ab6c,ai_other,-3.39236,7.94141
pat_ai_5cd16032dec10b5e95bc,ai_other,-4.14918,5.02301
pat_ai_b2ddc0f2282a27d3e5e8,ai_other,-3.49692,8.00031
pat_ai_dcb92165440dbe7d735e,ai_other,-1.57702,7.33780
pat_ai_3c895415f0c8ffdecbb6,ai_other,-2.76694,6.47890
pat_ai_4b30d6aaf92cbe79aacd,ai_other,-2.87778,6.43198
pat_ai_e0ed91a17f125e3c3f22,ai_other,1.37073,6.49283
pat_ai_1c5e9d4dbe7bae13ec7c,ai_other,-3.29798,4.59124
pat_ai_ec70783d4626a41293bc,ai_other,-3.17302,6.92959
pat_ai_1cd08e0965fbd8f3e5ee,ai_other,-2.75024,5.97514
pat_ai_b856d0d57ebd8b4b7bc0,ai_other,-2.80107,6.37855
pat_ai_3b3cb2dd94c2429cecdf,ai_other,-3.29326,7.12100
pat_ai_dc04f0603a6256ceb700,ai_other,-2.54716,6.73958
pat_ai_d9a63e0ac0cfd960b561,ai_other,-3.46864,6.82972
pat_ai_b0c419043461242be8b4,ai_other,0.97520,6.02044
pat_ai_42a783ad7b8d84f3c515,ai_other,-3.26795,7.12317
pat_ai_749f4dc8459532fad7db,ai_other,-2.05879,6.47573
pat_ai_8a80b1d7bbc86a831d99,ai_other,-2.89596,6.16951
pat_ai_559244ed2e5c0f1f4d84,ai_other,-2.04349,5.58186
pat_ai_c0ef14a6a1cbc67447cf,ai_other,-2.88373,6.14942
pat_ai_28e207c2f578ddc6539c,ai_other,-3.10966,7.19713
pat_ai_a6e01a470b8879b59984,ai_other,-3.34478,6.62483
pat_ai_1b85b514a5cf7555f07e,ai_other,-3.01976,6.73515
pat_ai_49f661da7c9fd49d53c2,ai_other,-3.13283,6.44042
pat_ai_4ad154f865ce051531cb,ai_other,1.15008,4.57074
pat_ai_d73becaf033edc1f3373,ai_other,-3.43295,4.73178
pat_ai_b84ee4e0be56a7cd2d9a,ai_other,-2.50855,5.64347
pat_ai_7aef376c7baf2a73f028,ai_other,-2.54729,6.45683
pat_ai_eaa1b27238353a6bfd4f,ai_other,-2.90889,6.23633
pat_ai_0d8d0d69cad178f42d0f,ai_other,-2.39195,6.54374
pat_ai_fe9adadbc3a13d4dc63e,ai_other,-3.01672,6.40000
pat_ai_27c737a9e0768df6db67,ai_other,-3.14032,7.09104
pat_ai_fda2a18e1832dad3f46d,ai_other,-3.43820,5.06830
pat_ai_d37bd9f97b6792dbae4d,ai_other,-3.27667,4.70079
pat_ai_5768f9680f5bb3c29960,ai_other,-4.37256,5.08241
pat_ai_3634388a17b349d14d72,ai_other,-4.27911,5.10834
pat_ai_552c3804bbfd00bced24,ai_other,-3.21198,6.98149
pat_ai_439ec9411dce9f540d40,ai_other,-3.54260,8.02841
pat_ai_50bcfcd426f83159c4b4,ai_other,-3.55538,7.96831
pat_ai_71cc4cb0f18f0085346c,ai_other,-2.84260,5.92595
pat_ai_78d597dd733542ec8dcc,ai_other,-2.29555,7.05370
pat_ai_d7ae535665ae2f6b70f6,ai_other,0.94106,4.79426
pat_ai_94005551b3e611521574,ai_other,-3.56002,8.06938
pat_ai_6b2c13ae4614483472cf,ai_other,-3.55979,8.01286
