match_score,card_idx,card_badge,card_label,card_refs_before,overlap_tags,rank,source_file,year,title,abstract,venue,institution,document_type,doi,url,landing_page_url,pdf_url,authors,first_author,citations,record_id,matched_terms,matched_l3,record_type,title_key,doi_key,candidate_url,url_key,score,selection_reason,checked_url,access_ok,status_code,final_url,content_type,access_error
0.92,70,PHYSRISK-REF-0009,동적 장애물 반응 실패 (Dynamic obstacle response failure),4,navigation;vehicle,57,,2025,"Constrained Reinforcement Learning Using Distributional Representation
   for Trustworthy Quadrotor UAV Tracking Control","Simultaneously accurate and reliable tracking control for quadrotors in
   complex dynamic environments is challenging. The chaotic nature of
   aerodynamics, derived from drag forces and moment variations, makes
   precise identification difficult. Consequently, many existing quadrotor
   tracking systems treat these aerodynamic effects as simple
   `disturbances' in conventional control approaches. We propose a novel
   and interpretable trajectory tracker integrating a distributional
   Reinforcement Learning (RL) disturbance estimator for unknown
   aerodynamic effects with a Stochastic Model Predictive Controller
   (SMPC). Specifically, the proposed estimator `Constrained Distributional
   REinforced-Disturbance-estimator' (ConsDRED) effectively identifies
   uncertainties between the true and estimated values of aerodynamic
   effects. Control parameterization employs simplified affine disturbance
   feedback to ensure convexity, which is seamlessly integrated with the
   SMPC. We theoretically guarantee that ConsDRED achieves an optimal
   global convergence rate, and sublinear rates if constraints are violated
   with certain error decreases as neural network dimensions increase. To
   demonstrate practicality, we show convergent training, in simulation and
   real-world experiments, and empirically verify that ConsDRED is less
   sensitive to hyperparameter settings compared with canonical constrained
   RL. Our system substantially improves accumulative tracking errors by at
   least 70\%, compared with the recent art. Importantly, the proposed
   ConsDRED-SMPC framework balances the trade-off between pursuing high
   performance and obeying conservative constraints for practical
   implementations. Note to Practitioners-This work is motivated by
   challenges in training Reinforcement Learning (RL) for autonomous
   navigation in unmanned aerial vehicles, but its implications extend to
   other high-criticality applications in, for example, healthcare and
   financial services. The implementation of RL algorithm policies may
   exhibit various deficiencies, including (i) opaque or unstable training
   due to the blackbox nature of deep neural networks, (ii) difficulty in
   reproducing RL outcomes, and (iii) heightened costs associated with
   robustness investigation, e.g., hyperparameter tuning and
   generalization. We present a novel `Constrained Distributional
   REinforced-Disturbance-estimator' (ConsDRED) to identify uncertainties
   arising from aerodynamic disturbances in agile flight. The proposed
   algorithm demonstrates at least an optimal convergence rate for both
   global optimization and constraint violations. Theoretical guarantees
   offered by this approach can make training convergence processes more
   transparent and provide a degree of confidence in the expected
   convergence outcomes in real-world applications, thereby addressing, to
   a considerable extent, the deficiencies related to (i) and (ii). Our
   robustness investigation, related to (iii), empirically demonstrates
   that ConsDRED is significantly less sensitive to hyperparameter settings
   compared to traditional constrained RL approaches. The experiments
   further showcase the generalization capability of ConsDRED by
   introducing new and previously unseen external forces in real-world
   scenarios. While ConsDRED strikes a reasonable balance between
   performance and interpretability, there remains a trade-off with
   conservative decision-making. Hence, we must strike a balance between
   the desired degree of interpretability and the acceptable level of
   scalability in RL algorithms.
   Our proposed flight control framework evidences such a balance between
   high performance and safety constraints. A fundamental limitation is the
   computational complexity, where we sample at 16 Hz for disturbance
   estimation owing to limited onboard computational resources. This may be
   improved in the future by implementing dedicated hardware.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3432405,,,,"Wang, Yanran and Boyle, David",,13.0,WOS:001283793500001,,,paper,constrained reinforcement learning using distributional representation for trustworthy quadrotor uav tracking control,10.1109/tase.2024.3432405,https://doi.org/10.1109/tase.2024.3432405,https://doi.org/10.1109/tase.2024.3432405,176.947,citations=13; year=2025; risk_terms=4; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3432405,True,202.0,https://ieeexplore.ieee.org/document/10614102/,text/html; charset=UTF-8,
0.919,7,PHYSBENCH-REF-0031,영상-행동 공격 안전 위반 (Safety violation under video-action attack),1,security,44,,2024,"Observer-Based Event-Triggered Sliding Mode Security Control for
   Nonlinear Cyber-Physical Systems Under DoS Attacks","In this paper, we investigate the observer-based integral sliding mode
   security control problem for a class of time-delay nonlinear
   discrete-time disturbed cyber-physical systems (CPSs) subject to
   dual-channel aperiodic asynchronous denial-of-service (DoS) attacks. An
   adaptive event-triggered protocol (AETP) is proposed to save network
   resources, whose triggering threshold is dynamically adjusted. The DoS
   attacks are described by the occurrence frequency and the durations, and
   a corresponding neural network (NN)-based switched observer is employed
   to estimate the unmeasurable state of the original system. By means of
   this model, a novel switched system is constructed under the designed
   equivalent integral sliding mode controller. Sufficient conditions are
   given to ensure the input-to-state practically stability of the
   closed-loop system while achieving the desired security level.
   Furthermore, the explicit expressions for the gain matrices of the
   controller and the observer are derived with the help of solving linear
   matrix inequalities. In order to strengthen the robustness and suppress
   chattering of the system, a robust integral sliding mode control (RISMC)
   algorithm is developed under the reaching condition. Finally, a water
   supply distribution system is employed to verify the advantages of the
   developed control approach.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2023.3343752,,,,"Qi, Xing and Zhu, Liangkuan and Li, Xin and Gong, Ruiqi",,31.0,WOS:001134397400001,,,paper,observer based event triggered sliding mode security control for nonlinear cyber physical systems under dos attacks,10.1109/tase.2023.3343752,https://doi.org/10.1109/tase.2023.3343752,https://doi.org/10.1109/tase.2023.3343752,178.52,citations=31; year=2024; risk_terms=3; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2023.3343752,True,202.0,https://ieeexplore.ieee.org/document/10372498/,text/html; charset=UTF-8,
0.918,27,PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),2,collision;manipulation,124,,2026,"Advancements and prospects in key technologies for robotic pollination
   in greenhouse pepper breeding: a review","Robotic pollination represents a pivotal component of smart agriculture,
   with foundational architectures for target recognition, path planning,
   and motion control having been progressively established. However,
   developing an efficient and robust pollination system that integrates
   perception, decision-making, and execution within real-world scenarios
   remains confronted with complex challenges. This study systematically
   reviews recent advancements in the field and distills the core technical
   issues of greenhouse robotic pollination into three primary domains:
   target detection and pose estimation, end-effector design, and
   pollination strategies combined with motion control. Focusing on the
   visual perception of flowers, actuator architecture, and operational
   tactics, this review synthesizes existing academic findings to evaluate
   the state-of-the-art in flower detection and pose estimation,
   characterize diverse end-effector designs, and analyze the evolutionary
   trajectory of motion control techniques. Specifically, the analysis
   encompasses the impact of detection algorithms on recognition accuracy
   and robustness, the structural classification and performance attributes
   of pollination mechanisms, and the optimization of control strategies.
   Furthermore, the study categorizes global research backgrounds,
   technical methodologies, and paradigmatic system cases, offering a
   critical evaluation of experiences in constructing automated pollination
   systems. Despite these advances, current robotic pollination
   technologies for peppers (chili) face significant bottlenecks
   characterized by immature methods for precise flower detection and pose
   estimation, the need for optimized specialized end-effector designs, and
   insufficient robustness in decision-making systems under dynamic
   environmental conditions. To address these issues, future development
   should prioritize constructing diverse, large-scale flower image and
   pose datasets while developing detection algorithms adaptable to complex
   environments to achieve high-precision identification. Additionally,
   implementing this system requires a hierarchical architecture where
   perception drives adaptive actuation. Deep learning models must localize
   flower targets and assess maturity in real-time, feeding coordinates to
   path planners that generate collision-free trajectories through foliage.
   These trajectories are executed via multimodal motion control,
   synchronizing the rigid manipulator with soft end-effectors. By
   embedding tactile feedback into the machine learning loop, the system
   creates a unified sensorimotor framework. This enables dynamic force
   modulation based on physical resistance, ensuring precise,
   non-destructive pollination tailored to chili plants.",FRONTIERS IN PLANT SCIENCE,,Review,10.3389/fpls.2026.1778541,,,,"Kuang, Minqiu and Li, Xiaojian and Xie, Fangping and Zou, Xuejie and
   Xiang, Yang and Zhang, Yuxuan and Liu, Dawei and Zou, Xiangjun and Li,
   Xu",,3.0,WOS:001713144400001,,,paper,advancements and prospects in key technologies for robotic pollination in greenhouse pepper breeding a review,10.3389/fpls.2026.1778541,https://doi.org/10.3389/fpls.2026.1778541,https://doi.org/10.3389/fpls.2026.1778541,164.408,citations=3; year=2026; risk_terms=2; physical_terms=7; prestige_venue=mandatory_candidate,https://doi.org/10.3389/fpls.2026.1778541,True,200.0,https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2026.1778541/full,text/html;charset=utf-8,
0.918,27,PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),2,collision;manipulation,139,,2025,"Investigating the impacts of auditory and visual feedback in advanced
   driver assistance systems: a pilot study on driver behavior and
   emotional response","In the autonomous vehicle industry, Advanced Driver Assistance Systems
   (ADAS) are recognized for their capacity to enhance service quality,
   improve on-road safety, and increase driver comfort. Driver Assistance
   Systems are able to provide multi-modal feedback including auditory
   cues, visual cues, vibrotactile cues and so on. The study will
   concentrate on assessing the impacts of auditory and visual feedback
   from assistive driving systems on drivers. A group consisting of five
   participants (N = 5) was recruited to take part in two sets of driving
   experiments. During the experimental sessions, they were exposed to
   several reminders designed for drivers in audio-only format and
   audio-visual format, respectively. Their driving behaviors and
   performances were under researcher's observation, while their emotions
   were evaluated by YOLO v5 detecting model. The results reveal that the
   participants higher compliance rate and strong emotional reactions
   (especially the feelings of anger, sadness and surprise) towards the
   unimodal feedback of audio-only driving reminders. There is no strong
   evidence showing that the bimodal ADAS feedback of audio-visual cues
   effectively improve drivers' performance during driving period. However,
   both the emotion data and user satisfaction results indicate that
   participants experienced an increase in feelings of happiness when they
   were able to visualize the AI assistant while hearing the audio
   reminders from the assistant. The study serves as one of the pioneering
   studies aimed at enhancing the theoretical foundation in the field of
   automotive user interface design, particularly concerning the design of
   auditory functions.",FRONTIERS IN COMPUTER SCIENCE,,Article,10.3389/fcomp.2024.1499165,,,,"Zou, Zhao and Khan, Aila and Lwin, Michael and Alnajjar, Fady and Mubin,
   Omar",,10.0,WOS:001406763000001,,,paper,investigating the impacts of auditory and visual feedback in advanced driver assistance systems a pilot study on driver behavior and emotional response,10.3389/fcomp.2024.1499165,https://doi.org/10.3389/fcomp.2024.1499165,https://doi.org/10.3389/fcomp.2024.1499165,163.571,citations=10; year=2025; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.3389/fcomp.2024.1499165,True,200.0,https://www.frontiersin.org/journals/computer-science/articles/10.3389/fcomp.2024.1499165/full,text/html;charset=utf-8,
0.917,54,PHYSBENCH-REF-0055,제어 장벽 함수 실패 (Control barrier function safety-filter failure),1,collision,53,,2025,"Adaptive Neural Network Constrained Fault Tolerant Control for Nonlinear
   Systems With Actuator Failures and Saturation","This article studies a neural network (NN)-based adaptive fault-tolerant
   control (FTC) scheme to solve the actuator failure problem of nonlinear
   systems with input saturation and time-varying state constraints. The
   introduction of asymmetric Barrier-Lyapunov function (BLF) makes
   controller design more difficult due to the occurrence of actuator
   saturation and failure. Therefore, the method proposed in this article
   proposes a saturation fault-tolerant controller with constraint
   compensation information under the backstepping control design framework
   to solve the state constraint asymmetry problem. By design-improved
   asymmetric time to change the BLF, the design of the state constraint
   controller will become more realistic and constraints will be weakened.
   Actuator failure in this article considers deviation failure and loss of
   effectiveness. Based on the nature of the index function, the improved
   BLF can make the boundaries of state constraints smaller and smaller,
   and the boundaries of constraints can change with the expected
   trajectory when satisfying the input saturation. Therefore, this article
   solves the FTC problem of non -linear strict feedback systems,
   overcoming the impact of non -symmetrical state constraints and input
   saturation on system performance. Simulation verified the feasibility of
   this control method. Note to Practitioners-This work implements
   asymmetrically constrained fault-tolerant control under actuator sensor
   failure for a nonlinear system with input saturation. Input saturation
   and state-constrained control asymmetries caused by actuator failures
   are still rarely studied. This article proposes an improved BLF to solve
   the asymmetry problem under actuator failure. A fault-tolerant control
   method is designed considering multivariable conditions and control
   input constraints, which covers information on actuator faults and
   amplitude saturation. Based on the properties of the exponential
   function, the improved BLF can make the bounds of the state constraints
   smaller and smaller, and the bounds of the constraints can change with
   the desired trajectory while satisfying input saturation. The proposed
   method has a general structure and has the potential to be implemented
   in real systems.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3381780,,,,"Ma, Lei and Wang, Zhanshan and Zhang, Huiting and Wang, Qiufu",,28.0,WOS:001197901500001,,,paper,adaptive neural network constrained fault tolerant control for nonlinear systems with actuator failures and saturation,10.1109/tase.2024.3381780,https://doi.org/10.1109/tase.2024.3381780,https://doi.org/10.1109/tase.2024.3381780,177.142,citations=28; year=2025; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3381780,True,202.0,https://ieeexplore.ieee.org/document/10486872/,text/html; charset=UTF-8,
0.915,27,PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),2,collision,14,,2024,"NR-RRT: Neural Risk-Aware Near-Optimal Path Planning in Uncertain
   Nonconvex Environments","Balancing the trade-off between safety and efficiency is of significant
   importance for path planning under uncertainty. Many developed
   risk-aware path planners explicitly limit the probability of collision
   to an acceptable bound in uncertain environments. However, convex
   obstacles or Gaussian uncertainties are usually assumed to make the
   problem tractable in the existing method. These assumptions limit the
   generalization and application of path planners in real-world
   implementations. In this article, we propose to apply deep learning
   methods to the sampling-based planner, developing a novel risk bounded
   near-optimal path planning algorithm named neural risk-aware RRT
   (NR-RRT). Specifically, a deterministic risk contours map is maintained
   by perceiving the probabilistic nonconvex obstacles, and a neural
   network sampler is proposed to predict the next most-promising safe
   state. Furthermore, the recursive divide-and-conquer planning and
   bidirectional search strategies are used to accelerate the convergence
   to a near-optimal solution with guaranteed bounded risk. Worst-case
   theoretical guarantees can also be proven owing to a standby safety
   guaranteed planner utilizing a uniform sampling distribution. Simulation
   experiments demonstrate that the proposed algorithm outperforms the
   state-of-the-art for finding risk bounded low-cost paths in uncertain
   nonconvex environments with seen and unseen scene layouts. Note to
   Practitioners-This article is motivated by developing an efficient
   risk-aware path planner that can quickly find risk bounded solutions in
   uncertain nonconvex environments for practical applications, such as
   autonomous vehicles and search-and-rescue robots. Sampling-based
   planning approaches such as rapidly-exploring random tree (RRT) and its
   variants are popular for their good performance in exploring the state
   space. However, it is quite time-consuming to look for risk bounded
   paths in uncertain environments, especially under nonconvex and
   non-Gaussian constraints. The initial paths are often of poor quality.
   Therefore, we propose the NR-RRT algorithm to rapidly find near-optimal
   solutions with guaranteed bounded risk. It utilizes an informed
   bidirectional search strategy after having past experiences in the
   challenging environments. It can be applied in not only seen uncertain
   scenarios but also those have unseen scene layouts different from the
   training scenarios. However, the algorithm cannot handle the problem in
   environments that contain entirely unseen obstacles. In future research,
   we will address the problem of planning under robot model uncertainty.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2022.3215562,,,,"Meng, Fei and Chen, Liangliang and Ma, Han and Wang, Jiankun and Meng,
   Max Q. -H.",,34.0,WOS:001139915600032,,,paper,nr rrt neural risk aware near optimal path planning in uncertain nonconvex environments,10.1109/tase.2022.3215562,https://doi.org/10.1109/tase.2022.3215562,https://doi.org/10.1109/tase.2022.3215562,189.775,citations=34; year=2024; risk_terms=5; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2022.3215562,True,202.0,https://ieeexplore.ieee.org/document/9928264/,text/html; charset=UTF-8,
0.914,67,PHYSBENCH-REF-0105,휴머노이드 파지력 초과 (Humanoid grip-force exceedance),1,collision;manipulation,52,,2025,"Explainable and Safety Aware Deep Reinforcement Learning-Based Control
   of Nonlinear Discrete-Time Systems Using Neural Network Gradient
   Decomposition","This paper presents an explainable deep-reinforcement learning
   (DRL)-based safety-aware optimal adaptive tracking (SOAT) scheme for a
   class of nonlinear discrete-time (DT) affine systems subject to state
   inequality constraints. The DRL-based SOAT utilizes a multilayer neural
   network (MNN)-based actor-critic to estimate the cost function and
   optimal policy while the MNN update laws are tuned both using the
   singular value decomposition (SVD) of activation function gradient in
   order to mitigate the vanishing gradient issue and safety-aware Bellman
   error at each layer. An approximate safety-aware optimal policy is
   developed using Karush-Kuhn-Tucker (KKT) conditions by incorporating the
   higher-order control barrier function (HOCBF) into the Hamiltonian
   through the Lagrangian multiplier. The resulting safety-aware Bellman
   error helps with safe exploration both during online learning phase and
   at steady state without any explicit actor-critic MNN update law
   changes. To study the explainability and gain insights, we employ the
   Shapley Additive Explanations (SHAP) method to construct an explainer
   model for the DRL-based SOAT scheme in order to identify the important
   features in determining the optimal policy. The overall stability is
   established. Finally, the effectiveness of the proposed method is
   demonstrated on Shipboard Power Systems (SPS), achieving over a 35\%
   reduction in cumulative cost compared to the existing actor-critic MNN
   optimal control policy. Note to Practitioners-In practical control
   systems, meeting safety constraints is often critical since ignoring
   constraints can lead to degraded performance or damage to equipment.
   This paper addresses the challenge of a safe DRL-based control approach
   that not only optimizes performance but also integrates robust safety
   assurances. Our DRL-based SOAT scheme specifically targets nonlinear
   discrete-time systems that must satisfy state inequality constraints.
   The successful proposed control performance in simulations on a
   Shipboard Power System demonstrates the potential for practical
   applications. DRL-based SOAT employs an MNN with an actor-critic
   framework for continuous learning and policy adaptation. Integrating
   HOCBFs directly into the optimization ensures safe operation, even
   during online learning, which is critical for real-time applications.
   The addition of SHAP enhances transparency by identifying key features
   that influence control decisions. Future work could adapt this framework
   to other constrained environments, such as autonomous vehicles,
   robotics, and industrial automation, where safety, optimality, and
   explainability are essential.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2025.3554431,,,,"Farzanegan, Behzad and Jagannathan, Sarangapani",,6.0,WOS:001470389400016,,,paper,explainable and safety aware deep reinforcement learning based control of nonlinear discrete time systems using neural network gradient decomposition,10.1109/tase.2025.3554431,https://doi.org/10.1109/tase.2025.3554431,https://doi.org/10.1109/tase.2025.3554431,177.243,citations=6; year=2025; risk_terms=4; physical_terms=5; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2025.3554431,True,202.0,https://ieeexplore.ieee.org/document/10938298/,text/html; charset=UTF-8,
0.914,67,PHYSBENCH-REF-0105,휴머노이드 파지력 초과 (Humanoid grip-force exceedance),1,collision;manipulation,58,,2025,"Behaviorally-Aware Multi-Agent RL With Dynamic Optimization for
   Autonomous Driving","This study presents a novel Multi-Agent Reinforcement Learning (MURL)
   architecture for autonomous vehicle (AV) navigation in complex urban
   traffic environments. By integrating a Social Value Orientation (SVO)
   model into a model-free SARSA reinforcement learning framework, our
   approach effectively balances individual agents' social preferences with
   safety and performance objectives. A logistic regression-based risk
   assessment module evaluates collision probabilities in real time by
   analyzing spatiotemporal dynamics such as distances and velocities.
   Additionally, a dynamic optimizer adapts the learning rate and
   exploration strategies of the SARSA algorithm to provide efficient
   convergence to optimal policies. Extensive simulation experiments
   demonstrate that the proposed method significantly enhances safety and
   efficiency, achieving a 55.6\% reduction in collision risk and
   increasing average rewards per episode by 2.1 compared to traditional
   SARSA without SVO. Furthermore, the optimized policy reduces average
   episode length, indicating the framework's effectiveness in providing
   robust decision-making and adaptability across various traffic
   scenarios. Note to Practitioners-The proposed framework in this paper is
   driven by the demand for comprehensive navigation systems in the rapidly
   evolving field of connected and autonomous vehicles (CAVs), especially
   within complex and unpredictable urban environments and mixed traffic
   scenarios. As AVs are getting more and more attention, the capacity to
   navigate effectively among many road users, including other AVs,
   pedestrians, and human-driven vehicles, is essential. Our framework
   builds upon the SARSA algorithm to produce an optimal policy for the AV
   and integrates a dynamic optimization method that represents the concept
   of risk as the inverse logistic of potential collisions. Distinctive to
   our proposed model is a finely-tuned Social Value Orientation (SVO) that
   captures the nuanced social dynamics between multiple autonomous agents,
   spanning a continuum from self-interested to entirely cooperative
   behaviors. This allows AVs to make decisions socially and cooperatively.
   This framework significantly influences the AV navigation sector by
   contributing to the development of secure, human-centric, and reliable
   transportation systems. Its multi-agent focus and the incorporation of
   dynamic optimization emphasize its potential to facilitate a network of
   AVs that interact with diverse road users, thus improving scalability.
   The robustness and adaptability of this machine learning-powered
   solution are crucial for navigating the varied scenarios that
   characterize urban driving, ensuring that AVs can adapt to changing
   conditions and make decisions that benefit all road users.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2025.3527327,,,,"Taghavifar, Hamid and Hu, Chuan and Wei, Chongfeng and Mohammadzadeh,
   Ardashir and Zhang, Chunwei",,13.0,WOS:001463995900036,,,paper,behaviorally aware multi agent rl with dynamic optimization for autonomous driving,10.1109/tase.2025.3527327,https://doi.org/10.1109/tase.2025.3527327,https://doi.org/10.1109/tase.2025.3527327,176.947,citations=13; year=2025; risk_terms=5; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2025.3527327,True,202.0,https://ieeexplore.ieee.org/document/10833800/,text/html; charset=UTF-8,
0.914,67,PHYSBENCH-REF-0105,휴머노이드 파지력 초과 (Humanoid grip-force exceedance),1,collision;manipulation,98,,2025,"Memory-driven deep-reinforcement learning for autonomous robot
   navigation in partially observable environments","Service robots with autonomous navigational capabilities playa critical
   role in dynamic contexts where safe and collision-free human
   interactions are important. However, the unpredictable nature of human
   behavior, the prevalence of occlusions and the lack of complete
   environmental perception due to sensor limitations can severely restrict
   effective robot navigation. We propose a memory-driven algorithm that
   employs deep reinforcement learning to enable collision-free proactive
   navigation in partially observable environments. The proposed method
   takes the relative states of humans within a limited FoV and sensor
   range as input into the neural network. The model employs a
   bidirectional gated recurrent unit as a temporal function to
   strategically incorporate the previous context of input sequences and
   facilitate the assimilation of the observations. This approach allows
   the model to assign greater attention to intricate human-robot
   relations, allowing abetter understanding of the ever-changing dynamics
   within an environment. Simulations and experimental outcomes validate
   the efficacy of the policy-based navigation approach. It achieves
   superior collision avoidance performance compared to representative
   existing methods and exhibits efficient navigation by incorporating the
   limitations of sensors during training.",ENGINEERING SCIENCE AND TECHNOLOGY-AN INTERNATIONAL JOURNAL-JESTECH,,Article,10.1016/j.jestch.2024.101942,,,,"Montero, Estrella and Pico, Nabih and Ghergherehchi, Mitra and Song, Ho
   Seung",,10.0,WOS:001411072100001,,,paper,memory driven deep reinforcement learning for autonomous robot navigation in partially observable environments,10.1016/j.jestch.2024.101942,https://doi.org/10.1016/j.jestch.2024.101942,https://doi.org/10.1016/j.jestch.2024.101942,168.571,citations=10; year=2025; risk_terms=2; physical_terms=4; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.jestch.2024.101942,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S2215098624003288,text/html;charset=UTF-8,
0.914,67,PHYSBENCH-REF-0105,휴머노이드 파지력 초과 (Humanoid grip-force exceedance),1,collision;manipulation,104,,2024,"Design and Experimental Validation of Deep Reinforcement Learning-Based
   Fast Trajectory Planning and Control for Mobile Robot in Unknown
   Environment","This article is concerned with the problem of planning optimal maneuver
   trajectories and guiding the mobile robot toward target positions in
   uncertain environments for exploration purposes. A hierarchical deep
   learning-based control framework is proposed which consists of an upper
   level motion planning layer and a lower level waypoint tracking layer.
   In the motion planning phase, a recurrent deep neural network
   (RDNN)-based algorithm is adopted to predict the optimal maneuver
   profiles for the mobile robot. This approach is built upon a recently
   proposed idea of using deep neural networks (DNNs) to approximate the
   optimal motion trajectories, which has been validated that a fast
   approximation performance can be achieved. To further enhance the
   network prediction performance, a recurrent network model capable of
   fully exploiting the inherent relationship between preoptimized system
   state and control pairs is advocated. In the lower level, a deep
   reinforcement learning (DRL)-based collision-free control algorithm is
   established to achieve the waypoint tracking task in an uncertain
   environment (e.g., the existence of unexpected obstacles). Since this
   approach allows the control policy to directly learn from human
   demonstration data, the time required by the training process can be
   significantly reduced. Moreover, a noisy prioritized experience replay
   (PER) algorithm is proposed to improve the exploring rate of control
   policy. The effectiveness of applying the proposed deep learning-based
   control is validated by executing a number of simulation and
   experimental case studies. The simulation result shows that the proposed
   DRL method outperforms the vanilla PER algorithm in terms of training
   speed. Experimental videos are also uploaded, and the corresponding
   results confirm that the proposed strategy is able to fulfill the
   autonomous exploration mission with improved motion planning
   performance, enhanced collision avoidance ability, and less training
   time.",IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,,Article,10.1109/TNNLS.2022.3209154,,,,"Chai, Runqi and Niu, Hanlin and Carrasco, Joaquin and Arvin, Farshad and
   Yin, Hujun and Lennox, Barry",,276.0,WOS:000869051000001,,,paper,design and experimental validation of deep reinforcement learning based fast trajectory planning and control for mobile robot in unknown environment,10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,166.736,citations=276; year=2024; risk_terms=1; physical_terms=3,https://doi.org/10.1109/tnnls.2022.3209154,True,202.0,https://ieeexplore.ieee.org/document/9913936/,text/html; charset=UTF-8,
0.91,120,PHYSRISK-REF-0003,다중 센서 융합 충돌 (Multimodal sensor fusion conflict),3,manipulation,161,,2024,"TacSuit: A Wearable Large-Area, Bioinspired Multimodal Tactile Skin for
   Collaborative Robots","Robots are now working more and more closely with humans outside of
   traditional fences in industrial scenes. Their real-time tactile
   interaction perception is crucial to the safety of human-robot
   collaboration (HRC). In this work, we present a customized, wearable,
   and modular robot skin (TacSuit), which is scalable for large-area
   surface coverage of robot with easily accessible multimodal sensors,
   including pressure, proximity, acceleration, and temperature sensors.
   The TacSuit is co-designed for mechanical structure and data fusion
   algorithm, consisting of three levels of design: sensor, cell (of
   multimodal sensors), and block (of multiple cells). These sensors are
   stored with custom-designed and 3-D printed capsules to achieve the
   conformity, scalability, and easy installation to the arbitrary robot
   surface. A multilevel event-driven data fusion algorithm enables
   efficient information processing for large number of tactile sensors.
   Furthermore, a virtual interaction force fusion method takes both the
   proximity and force perception information into consideration in order
   to achieve safety of whole interaction process before and after direct
   physical contacts. A humanoid robotic platform successfully realizes the
   TacSuit wear of 159 tactile cells. Validation experiments of obstacle
   detection demonstrate the effective collision avoidance capability of
   the TacSuit for safe HRC.",IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,Article,10.1109/TIE.2023.3253921,,,,"Zhou, Yanmin and Zhao, Jiangang and Lu, Ping and Wang, Zhipeng and He,
   Bin",,31.0,WOS:001051778100057,,,paper,tacsuit a wearable large area bioinspired multimodal tactile skin for collaborative robots,10.1109/tie.2023.3253921,https://doi.org/10.1109/tie.2023.3253921,https://doi.org/10.1109/tie.2023.3253921,161.52,citations=31; year=2024; risk_terms=3; physical_terms=7,https://doi.org/10.1109/tie.2023.3253921,True,202.0,https://ieeexplore.ieee.org/document/10068344/,text/html; charset=UTF-8,
